Machine ID	Date	Temperature	Vibration	Power	System load	Work time
10	14.03.2020 8:15	54,14	0,4724	0,652	74,56	23442
11	14.03.2020 8:30	32,15	1,1455	0,761	97,85	65592
12	14.03.2020 8:45	27,98	1,0679	0,669	75,41	90132
1	14.03.2020 9:00	38,7	0,5726	0,695	88,54	46978
2	14.03.2020 9:15	44,62	0,4069	0,537	56,14	48951
3	14.03.2020 9:30	20,9	1,1509	0,621	69,26	85981
4	14.03.2020 9:45	44,95	0,8005	0,322	12,96	84735
5	14.03.2020 10:00	27,31	0,5672	0,305	7,91	22476
6	14.03.2020 10:15	41,57	0,9142	0,48	44	70912
7	14.03.2020 10:30	38,13	0,1851	0,48	39,1	7046
8	14.03.2020 10:45	39,33	0,8453	0,509	51,78	70955
9	14.03.2020 11:00	35,42	0,6571	0,664	78,15	58926
10	14.03.2020 11:15	54,1	0,479	0,67	74,83	23445
11	14.03.2020 11:30	31,9	1,155	0,751	97,32	65595
12	14.03.2020 11:45	27,64	1,0769	0,678	82,55	90135
1	14.03.2020 12:00	38,74	0,5752	0,655	79,89	46981
2	14.03.2020 12:15	44,91	0,4014	0,546	52,98	48954
3	14.03.2020 12:30	21,41	1,1439	0,615	66,93	85984
4	14.03.2020 12:45	45,37	0,7954	0,323	7,77	84738
5	14.03.2020 13:00	27,53	0,5638	0,34	17,54	22479
6	14.03.2020 13:15	42,03	0,9079	0,488	38,86	70915
7	14.03.2020 13:30	38,52	0,179	0,43	35,09	7049
8	14.03.2020 13:45	39,77	0,8362	0,547	58,61	70958
9	14.03.2020 14:00	35,71	0,6511	0,67	80,02	58929
10	14.03.2020 14:15	54,19	0,4737	0,709	82,82	23448
11	14.03.2020 14:30	32,21	1,1453	0,753	94,29	65598
12	14.03.2020 14:45	28,01	1,07	0,699	87,45	90138
1	14.03.2020 15:00	38,65	0,568	0,623	73,45	46984
2	14.03.2020 15:15	44,79	0,4068	0,486	45,39	48957
3	14.03.2020 15:30	21,18	1,1533	0,634	73,28	85987
4	14.03.2020 15:45	45,34	0,7984	0,321	9,24	84741
5	14.03.2020 16:00	27,39	0,5681	0,357	15,62	22482
6	14.03.2020 16:15	41,64	0,9175	0,524	47,96	70918
7	14.03.2020 16:30	38,51	0,186	0,416	30,26	7052
8	14.03.2020 16:45	39,72	0,8424	0,59	62,83	70961
9	14.03.2020 17:00	35,27	0,6517	0,735	90,21	58932
10	14.03.2020 17:15	53,86	0,4794	0,652	77,15	23451
11	14.03.2020 17:30	31,88	1,1511	0,745	91,33	65601
12	14.03.2020 17:45	27,92	1,076	0,702	88,55	90141
1	14.03.2020 18:00	38,76	0,5729	0,591	64,78	46987
2	14.03.2020 18:15	45,02	0,3992	0,486	43,91	48960
3	14.03.2020 18:30	21,19	1,1438	0,608	64,98	85990
4	14.03.2020 18:45	45,69	0,7897	0,347	17,91	84744
5	14.03.2020 19:00	27,68	0,5606	0,326	8,42	22485
6	14.03.2020 19:15	41,98	0,9139	0,531	55,83	70921
7	14.03.2020 19:30	39	0,1835	0,45	32,78	7055
8	14.03.2020 19:45	40,17	0,8374	0,629	67,4	70964
9	14.03.2020 20:00	35,76	0,643	0,765	99,12	58935
10	14.03.2020 20:15	54,36	0,4732	0,73	86,81	23454
11	14.03.2020 20:30	32,14	1,1455	0,711	91,17	65604
12	14.03.2020 20:45	28,15	1,0668	0,739	89,39	90144
1	14.03.2020 21:00	38,69	0,5713	0,629	74,77	46990
2	14.03.2020 21:15	44,7	0,4012	0,469	37,32	48963
3	14.03.2020 21:30	21,1	1,1475	0,653	74,07	85993
4	14.03.2020 21:45	45,36	0,7965	0,333	16,11	84747
5	14.03.2020 22:00	27,55	0,5636	0,274	0	22488
6	14.03.2020 22:15	41,89	0,9221	0,542	57,94	70924
7	14.03.2020 22:30	38,77	0,189	0,44	35,17	7058
8	14.03.2020 22:45	39,93	0,8469	0,59	62,57	70967
9	14.03.2020 23:00	35,56	0,6436	0,785	99,59	58938
10	14.03.2020 23:15	54,24	0,4817	0,72	88,06	23457
11	14.03.2020 23:30	31,94	1,1467	0,744	97,59	65607
12	14.03.2020 23:45	27,82	1,0685	0,662	80,62	90147
1	15.03.2020 0:00	38,74	0,5795	0,642	76,22	46993
2	15.03.2020 0:15	44,74	0,3967	0,403	28	48966
3	15.03.2020 0:30	21,58	1,145	0,658	75,65	85996
4	15.03.2020 0:45	45,45	0,7887	0,354	18,06	84750
5	15.03.2020 1:00	27,68	0,5631	0,279	0,93	22491
6	15.03.2020 1:15	42,07	0,9128	0,576	63,92	70927
7	15.03.2020 1:30	38,81	0,1883	0,449	36,84	7061
8	15.03.2020 1:45	40,05	0,8471	0,596	68,21	70970
9	15.03.2020 2:00	35,92	0,6396	0,765	100	58941
10	15.03.2020 2:15	54,47	0,4818	0,716	88,99	23460
11	15.03.2020 2:30	32,01	1,1379	0,762	100	65610
12	15.03.2020 2:45	28,03	1,0625	0,657	75,39	90150
1	15.03.2020 3:00	38,7	0,578	0,698	81,04	46996
2	15.03.2020 3:15	44,43	0,3994	0,406	26,14	48969
3	15.03.2020 3:30	21,19	1,1531	0,675	82,88	85999
4	15.03.2020 3:45	45,23	0,7974	0,399	26,31	84753
5	15.03.2020 4:00	27,41	0,5702	0,289	0	22494
6	15.03.2020 4:15	42,06	0,9188	0,648	71,31	70930
7	15.03.2020 4:30	38,79	0,1914	0,406	28,1	7064
8	15.03.2020 4:45	39,77	0,856	0,59	65,25	70973
9	15.03.2020 5:00	35,8	0,6468	0,78	100	58944
10	15.03.2020 5:15	54,37	0,4896	0,696	86,09	23463
11	15.03.2020 5:30	31,65	1,1422	0,764	97,29	65613
12	15.03.2020 5:45	27,74	1,0631	0,701	85,45	90153
1	15.03.2020 6:00	38,76	0,5849	0,695	81,21	46999
2	15.03.2020 6:15	44,79	0,3933	0,357	18,86	48972
3	15.03.2020 6:30	21,55	1,1508	0,697	83,87	86002
4	15.03.2020 6:45	45,35	0,795	0,361	21,04	84756
5	15.03.2020 7:00	27,88	0,5681	0,312	9,91	22497
6	15.03.2020 7:15	42,36	0,9135	0,705	81,1	70933
7	15.03.2020 7:30	38,9	0,1894	0,423	28,81	7067
8	15.03.2020 7:45	39,88	0,8481	0,577	64,83	70976
9	15.03.2020 8:00	36,22	0,6381	0,749	94,63	58947
10	15.03.2020 8:15	54,39	0,4846	0,74	93,83	23466
11	15.03.2020 8:30	31,94	1,134	0,79	100	65616
12	15.03.2020 8:45	27,91	1,0589	0,698	83,96	90156
1	15.03.2020 9:00	38,73	0,5759	0,668	80,1	47002
2	15.03.2020 9:15	44,71	0,3972	0,301	8,94	48975
3	15.03.2020 9:30	21,07	1,1602	0,665	77,95	86005
4	15.03.2020 9:45	45,28	0,7961	0,352	14,48	84759
5	15.03.2020 10:00	27,57	0,5727	0,351	18,37	22500
6	15.03.2020 10:15	42,1	0,9162	0,696	86,26	70936
7	15.03.2020 10:30	38,54	0,1923	0,374	22,2	7070
8	15.03.2020 10:45	39,74	0,8557	0,554	57	70979
9	15.03.2020 11:00	36,2	0,6399	0,73	92,78	58950
10	15.03.2020 11:15	54,1	0,4926	0,761	100	23469
11	15.03.2020 11:30	31,61	1,1375	0,797	100	65619
12	15.03.2020 11:45	27,45	1,0677	0,663	80,41	90159
1	15.03.2020 12:00	38,77	0,5809	0,713	84,59	47005
2	15.03.2020 12:15	45,08	0,3952	0,254	0,65	48978
3	15.03.2020 12:30	21,38	1,1544	0,676	77,58	86008
4	15.03.2020 12:45	45,43	0,7953	0,329	14,09	84762
5	15.03.2020 13:00	27,63	0,5725	0,41	24,08	22503
6	15.03.2020 13:15	42,57	0,9089	0,707	82	70939
7	15.03.2020 13:30	38,72	0,1831	0,377	17,93	7073
8	15.03.2020 13:45	40,15	0,8509	0,561	52,79	70982
9	15.03.2020 14:00	36,32	0,634	0,77	100	58953
10	15.03.2020 14:15	54,43	0,492	0,764	100	23472
11	15.03.2020 14:30	31,87	1,1325	0,717	91,86	65622
12	15.03.2020 14:45	27,7	1,0634	0,673	79,35	90162
1	15.03.2020 15:00	38,76	0,5774	0,681	79,14	47008
2	15.03.2020 15:15	44,85	0,4041	0,32	8,99	48981
3	15.03.2020 15:30	21,38	1,1578	0,713	87,66	86011
4	15.03.2020 15:45	45,22	0,7968	0,357	12,45	84765
5	15.03.2020 16:00	27,58	0,5773	0,397	26,5	22506
6	15.03.2020 16:15	42,48	0,9178	0,682	85,07	70942
7	15.03.2020 16:30	38,48	0,1929	0,345	9,14	7076
8	15.03.2020 16:45	39,72	0,8542	0,482	46,08	70985
9	15.03.2020 17:00	36,04	0,6409	0,796	100	58956
10	15.03.2020 17:15	54,18	0,4924	0,798	100	23475
11	15.03.2020 17:30	31,49	1,1414	0,705	91	65625
12	15.03.2020 17:45	27,47	1,0735	0,658	75,8	90165
1	15.03.2020 18:00	38,8	0,5844	0,721	85,25	47011
2	15.03.2020 18:15	45,15	0,3952	0,278	2,78	48984
3	15.03.2020 18:30	21,46	1,1492	0,715	83,52	86014
4	15.03.2020 18:45	45,39	0,797	0,278	2,26	84768
5	15.03.2020 19:00	27,71	0,5715	0,463	33,14	22509
6	15.03.2020 19:15	42,7	0,9098	0,696	80,79	70945
7	15.03.2020 19:30	38,52	0,1876	0,273	3,06	7079
8	15.03.2020 19:45	39,83	0,8466	0,471	36,68	70988
9	15.03.2020 20:00	36,41	0,641	0,749	90,75	58959
10	15.03.2020 20:15	54,44	0,4853	0,785	100	23478
11	15.03.2020 20:30	31,67	1,1395	0,709	84,74	65628
12	15.03.2020 20:45	27,94	1,0728	0,71	83,33	90168
1	15.03.2020 21:00	38,72	0,5795	0,701	83,96	47014
2	15.03.2020 21:15	44,76	0,4014	0,293	5,91	48987
3	15.03.2020 21:30	21,44	1,1573	0,733	87,78	86017
4	15.03.2020 21:45	44,98	0,8009	0,266	0	84771
5	15.03.2020 22:00	27,53	0,5746	0,392	25,47	22512
6	15.03.2020 22:15	42,22	0,9131	0,682	78,05	70948
7	15.03.2020 22:30	38,15	0,1919	0,294	0	7082
8	15.03.2020 22:45	39,6	0,8531	0,413	31,12	70991
9	15.03.2020 23:00	36,1	0,6454	0,721	86,16	58962
10	15.03.2020 23:15	54,3	0,4937	0,759	100	23481
11	15.03.2020 23:30	31,2	1,141	0,758	94,96	65631
12	15.03.2020 23:45	27,66	1,0805	0,701	85,7	90171
1	16.03.2020 0:00	38,78	0,5887	0,671	74,2	47017
2	16.03.2020 0:15	44,79	0,3999	0,269	0,44	48990
3	16.03.2020 0:30	21,64	1,1536	0,711	82,53	86020
4	16.03.2020 0:45	45,14	0,7924	0,306	4,96	84774
5	16.03.2020 1:00	27,79	0,5683	0,469	34,24	22515
6	16.03.2020 1:15	42,3	0,9072	0,661	79,59	70951
7	16.03.2020 1:30	38,29	0,1858	0,269	2,86	7085
8	16.03.2020 1:45	39,78	0,8514	0,402	29,03	70994
9	16.03.2020 2:00	36,48	0,6391	0,71	82,75	58965
10	16.03.2020 2:15	54,55	0,4873	0,747	97,6	23484
11	16.03.2020 2:30	31,29	1,1383	0,789	97,96	65634
12	16.03.2020 2:45	28,11	1,0723	0,66	79,45	90174
1	16.03.2020 3:00	38,73	0,5844	0,627	68,71	47020
2	16.03.2020 3:15	44,39	0,4045	0,295	6,89	48993
3	16.03.2020 3:30	21,17	1,1625	0,738	87,99	86023
4	16.03.2020 3:45	44,84	0,7953	0,367	14,1	84777
5	16.03.2020 4:00	27,46	0,5746	0,486	43,69	22518
6	16.03.2020 4:15	42,3	0,9097	0,639	70,84	70954
7	16.03.2020 4:30	38,18	0,1886	0,301	3	7088
8	16.03.2020 4:45	39,69	0,861	0,474	38,17	70997
9	16.03.2020 5:00	36,4	0,6465	0,661	80,91	58968
10	16.03.2020 5:15	54,41	0,4921	0,737	87,67	23487
11	16.03.2020 5:30	31,29	1,1408	0,72	92,28	65637
12	16.03.2020 5:45	27,74	1,0768	0,61	69,74	90177
1	16.03.2020 6:00	38,76	0,5932	0,655	76,16	47023
2	16.03.2020 6:15	44,61	0,4037	0,279	0	48996
3	16.03.2020 6:30	21,63	1,1591	0,708	89,55	86026
4	16.03.2020 6:45	45,21	0,7943	0,374	23,05	84780
5	16.03.2020 7:00	27,61	0,5699	0,473	37,39	22521
6	16.03.2020 7:15	42,52	0,9021	0,61	69,66	70957
7	16.03.2020 7:30	38,38	0,1865	0,312	11,55	7091
8	16.03.2020 7:45	40,16	0,854	0,434	33,99	71000
9	16.03.2020 8:00	36,68	0,6369	0,696	80,61	58971
10	16.03.2020 8:15	54,54	0,491	0,731	89,47	23490
11	16.03.2020 8:30	31,57	1,1332	0,707	86,16	65640
12	16.03.2020 8:45	27,91	1,0685	0,648	75,48	90180
1	16.03.2020 9:00	38,76	0,5923	0,592	66,76	47026
2	16.03.2020 9:15	44,37	0,4125	0,3	5,3	48999
3	16.03.2020 9:30	21,46	1,162	0,723	88,02	86029
4	16.03.2020 9:45	44,82	0,8002	0,421	31,17	84783
5	16.03.2020 10:00	27,29	0,5706	0,457	39,85	22524
6	16.03.2020 10:15	42,04	0,911	0,689	79,7	70960
7	16.03.2020 10:30	38,01	0,1879	0,343	13,9	7094
8	16.03.2020 10:45	40	0,8572	0,453	35,41	71003
9	16.03.2020 11:00	36,68	0,6416	0,643	75,76	58974
10	16.03.2020 11:15	54,21	0,5	0,715	92,76	23493
11	16.03.2020 11:30	31,44	1,1351	0,707	88,44	65643
12	16.03.2020 11:45	27,63	1,0783	0,656	78,89	90183
1	16.03.2020 12:00	38,84	0,6007	0,564	61,06	47029
2	16.03.2020 12:15	44,68	0,4107	0,328	8,81	49002
3	16.03.2020 12:30	21,95	1,1533	0,684	81,7	86032
4	16.03.2020 12:45	45,28	0,7934	0,468	35,81	84786
5	16.03.2020 13:00	27,35	0,5699	0,524	45,82	22527
6	16.03.2020 13:15	42,32	0,9107	0,727	85,62	70963
7	16.03.2020 13:30	38,34	0,187	0,359	19,72	7097
8	16.03.2020 13:45	40,29	0,8559	0,474	41,26	71006
9	16.03.2020 14:00	37,15	0,6412	0,698	81,45	58977
10	16.03.2020 14:15	54,6	0,4947	0,755	92,52	23496
11	16.03.2020 14:30	31,53	1,1285	0,702	89,08	65646
12	16.03.2020 14:45	27,68	1,0695	0,732	86,59	90186
1	16.03.2020 15:00	38,79	0,5926	0,544	51,81	47032
2	16.03.2020 15:15	44,41	0,4188	0,285	0	49005
3	16.03.2020 15:30	21,56	1,1595	0,626	73,84	86035
4	16.03.2020 15:45	44,99	0,7975	0,484	37,86	84789
5	16.03.2020 16:00	27,27	0,5707	0,501	46,82	22530
6	16.03.2020 16:15	42,17	0,9162	0,728	89,8	70966
7	16.03.2020 16:30	38,28	0,1914	0,34	11,21	7100
8	16.03.2020 16:45	40,12	0,8627	0,526	50,75	71009
9	16.03.2020 17:00	36,94	0,6514	0,707	81,54	58980
10	16.03.2020 17:15	54,33	0,4997	0,772	100	23499
11	16.03.2020 17:30	31,5	1,1308	0,706	86,52	65649
12	16.03.2020 17:45	27,3	1,0727	0,702	89,04	90189
1	16.03.2020 18:00	38,82	0,6004	0,54	50,98	47035
2	16.03.2020 18:15	44,5	0,4143	0,29	0	49008
3	16.03.2020 18:30	21,96	1,1509	0,652	71,66	86038
4	16.03.2020 18:45	45,32	0,7945	0,478	45,61	84792
5	16.03.2020 19:00	27,64	0,5612	0,47	38,76	22533
6	16.03.2020 19:15	42,65	0,9138	0,731	89,46	70969
7	16.03.2020 19:30	38,3	0,1839	0,286	7,12	7103
8	16.03.2020 19:45	40,33	0,8571	0,545	55,68	71012
9	16.03.2020 20:00	37	0,644	0,684	83,4	58983
10	16.03.2020 20:15	54,65	0,4958	0,797	100	23502
11	16.03.2020 20:30	31,66	1,1262	0,758	92,26	65652
12	16.03.2020 20:45	27,34	1,067	0,746	94,98	90192
1	16.03.2020 21:00	38,82	0,5953	0,557	51,72	47038
2	16.03.2020 21:15	44,07	0,4206	0,259	0	49011
3	16.03.2020 21:30	21,57	1,156	0,615	70,83	86041
4	16.03.2020 21:45	44,93	0,8015	0,47	38,03	84795
5	16.03.2020 22:00	27,5	0,5624	0,407	29	22536
6	16.03.2020 22:15	42,41	0,9203	0,761	93,67	70972
7	16.03.2020 22:30	37,96	0,1844	0,268	0	7106
8	16.03.2020 22:45	40,19	0,8589	0,544	50,08	71015
9	16.03.2020 23:00	36,64	0,6471	0,723	84,68	58986
10	16.03.2020 23:15	54,56	0,5005	0,754	100	23505
11	16.03.2020 23:30	31,29	1,1299	0,755	93,46	65655
12	16.03.2020 23:45	26,86	1,0706	0,743	93,33	90195
1	17.03.2020 0:00	38,9	0,6035	0,583	61	47041
2	17.03.2020 0:15	44,1	0,4124	0,258	0,71	49014
3	17.03.2020 0:30	21,61	1,147	0,69	79,35	86044
4	17.03.2020 0:45	45,42	0,7998	0,433	35,62	84798
5	17.03.2020 1:00	27,64	0,5535	0,401	21,83	22539
6	17.03.2020 1:15	42,79	0,9119	0,781	100	70975
7	17.03.2020 1:30	38,36	0,1815	0,275	0	7109
8	17.03.2020 1:45	40,56	0,8572	0,484	42,6	71018
9	17.03.2020 2:00	36,99	0,6433	0,649	75,56	58989
10	17.03.2020 2:15	54,63	0,4971	0,769	100	23508
11	17.03.2020 2:30	31,33	1,1268	0,742	90,29	65658
12	17.03.2020 2:45	27,11	1,0696	0,77	100	90198
1	17.03.2020 3:00	38,83	0,5958	0,545	54,52	47044
2	17.03.2020 3:15	43,71	0,4151	0,259	0	49017
3	17.03.2020 3:30	21,59	1,1497	0,639	71,36	86047
4	17.03.2020 3:45	45,41	0,8002	0,467	33,64	84801
5	17.03.2020 4:00	27,63	0,5549	0,345	11,86	22542
6	17.03.2020 4:15	42,77	0,9137	0,759	100	70978
7	17.03.2020 4:30	38,18	0,1896	0,261	0	7112
8	17.03.2020 4:45	40,08	0,8609	0,466	36,72	71021
9	17.03.2020 5:00	36,95	0,6528	0,688	77,65	58992
10	17.03.2020 5:15	54,56	0,5057	0,704	90,31	23511
11	17.03.2020 5:30	31,13	1,1359	0,703	83,34	65661
12	17.03.2020 5:45	26,72	1,078	0,785	100	90201
1	17.03.2020 6:00	38,91	0,6037	0,537	49,99	47047
2	17.03.2020 6:15	44,09	0,4103	0,299	0	49020
3	17.03.2020 6:30	21,63	1,1482	0,654	73,11	86050
4	17.03.2020 6:45	45,5	0,7924	0,484	39,28	84804
5	17.03.2020 7:00	28,08	0,5468	0,353	17,49	22545
6	17.03.2020 7:15	42,78	0,9069	0,788	100	70981
7	17.03.2020 7:30	38,46	0,1836	0,271	0	7115
8	17.03.2020 7:45	40,56	0,8561	0,471	36,69	71024
9	17.03.2020 8:00	37,39	0,6488	0,685	82,28	58995
10	17.03.2020 8:15	54,99	0,5039	0,746	92,95	23514
11	17.03.2020 8:30	31,52	1,1361	0,726	88,17	65664
12	17.03.2020 8:45	27,19	1,0685	0,712	90,99	90204
1	17.03.2020 9:00	38,83	0,5965	0,515	50,89	47050
2	17.03.2020 9:15	43,79	0,4165	0,274	0	49023
3	17.03.2020 9:30	21,31	1,1489	0,639	72,22	86053
4	17.03.2020 9:45	45,47	0,7934	0,522	45,33	84807
5	17.03.2020 10:00	27,61	0,551	0,41	27,84	22548
6	17.03.2020 10:15	42,54	0,9115	0,749	97,45	70984
7	17.03.2020 10:30	38,25	0,1923	0,298	4,17	7118
8	17.03.2020 10:45	40,15	0,8609	0,428	33,19	71027
9	17.03.2020 11:00	37,34	0,6537	0,749	92,56	58998
10	17.03.2020 11:15	54,93	0,5123	0,721	85,3	23517
11	17.03.2020 11:30	31,23	1,1439	0,76	95,43	65667
12	17.03.2020 11:45	27,09	1,0723	0,787	100	90207
1	17.03.2020 12:00	38,87	0,5995	0,521	45,91	47053
2	17.03.2020 12:15	43,81	0,4127	0,287	5,78	49026
3	17.03.2020 12:30	21,66	1,1429	0,662	75,16	86056
4	17.03.2020 12:45	45,58	0,7842	0,549	53,33	84810
5	17.03.2020 13:00	27,74	0,5424	0,43	35,38	22551
6	17.03.2020 13:15	42,82	0,9029	0,756	99,09	70987
7	17.03.2020 13:30	38,63	0,1893	0,282	2,76	7121
8	17.03.2020 13:45	40,6	0,8586	0,429	33,03	71030
9	17.03.2020 14:00	37,69	0,649	0,74	96,55	59001
10	17.03.2020 14:15	55,03	0,5089	0,756	93,2	23520
11	17.03.2020 14:30	31,59	1,1438	0,736	89,32	65670
12	17.03.2020 14:45	27,41	1,069	0,766	100	90210
1	17.03.2020 15:00	38,81	0,593	0,448	37,42	47056
2	17.03.2020 15:15	43,64	0,4131	0,326	13,92	49029
3	17.03.2020 15:30	21,42	1,1522	0,696	84,59	86059
4	17.03.2020 15:45	45,14	0,7907	0,568	60,39	84813
5	17.03.2020 16:00	27,5	0,5431	0,467	38,68	22554
6	17.03.2020 16:15	42,34	0,9034	0,783	100	70990
7	17.03.2020 16:30	38,56	0,1943	0,287	5,85	7124
8	17.03.2020 16:45	40,47	0,8625	0,438	30,05	71033
9	17.03.2020 17:00	37,43	0,6524	0,709	89,56	59004
10	17.03.2020 17:15	54,88	0,5159	0,773	95,3	23523
11	17.03.2020 17:30	31,34	1,1462	0,715	89,78	65673
12	17.03.2020 17:45	27,29	1,0769	0,788	100	90213
1	17.03.2020 18:00	38,84	0,5988	0,512	45,6	47059
2	17.03.2020 18:15	43,7	0,4124	0,302	3,79	49032
3	17.03.2020 18:30	21,7	1,1462	0,687	87,28	86062
4	17.03.2020 18:45	45,37	0,7811	0,568	55,21	84816
5	17.03.2020 19:00	27,95	0,5349	0,509	43,5	22557
6	17.03.2020 19:15	42,68	0,8997	0,752	98,97	70993
7	17.03.2020 19:30	38,74	0,1935	0,298	0	7127
8	17.03.2020 19:45	40,88	0,8581	0,401	23,67	71036
9	17.03.2020 20:00	37,71	0,6441	0,73	95,34	59007
10	17.03.2020 20:15	55,22	0,5162	0,758	100	23526
11	17.03.2020 20:30	31,53	1,1385	0,742	88,43	65676
12	17.03.2020 20:45	27,56	1,0726	0,756	95,57	90216
1	17.03.2020 21:00	38,79	0,596	0,449	38,33	47062
2	17.03.2020 21:15	43,47	0,4167	0,321	12,04	49035
3	17.03.2020 21:30	21,29	1,1517	0,667	82,45	86065
4	17.03.2020 21:45	45,28	0,7889	0,608	64,31	84819
5	17.03.2020 22:00	27,53	0,5374	0,494	41,59	22560
6	17.03.2020 22:15	42,33	0,902	0,8	100	70996
7	17.03.2020 22:30	38,6	0,2017	0,315	10,33	7130
8	17.03.2020 22:45	40,58	0,86	0,415	31,8	71039
9	17.03.2020 23:00	37,3	0,6499	0,796	100	59010
10	17.03.2020 23:15	55,2	0,5257	0,75	100	23529
11	17.03.2020 23:30	31,2	1,1438	0,729	93,88	65679
12	17.03.2020 23:45	27,15	1,0763	0,767	100	90219
1	18.03.2020 0:00	38,9	0,6006	0,465	35,36	47065
2	18.03.2020 0:15	43,59	0,4106	0,329	7,86	49038
3	18.03.2020 0:30	21,38	1,1497	0,712	84,07	86068
4	18.03.2020 0:45	45,55	0,7878	0,569	55,3	84822
5	18.03.2020 1:00	27,62	0,5338	0,508	48,25	22563
6	18.03.2020 1:15	42,68	0,9007	0,794	99,97	70999
7	18.03.2020 1:30	38,83	0,1932	0,312	7,25	7133
8	18.03.2020 1:45	40,83	0,8535	0,472	37,31	71042
9	18.03.2020 2:00	37,35	0,644	0,777	100	59013
10	18.03.2020 2:15	55,49	0,5201	0,76	100	23532
11	18.03.2020 2:30	31,31	1,1416	0,702	83,51	65682
12	18.03.2020 2:45	27,5	1,0741	0,722	90,97	90222
1	18.03.2020 3:00	38,83	0,5914	0,405	28,87	47068
2	18.03.2020 3:15	43,24	0,4165	0,362	18,09	49041
3	18.03.2020 3:30	21,08	1,1528	0,695	87,11	86071
4	18.03.2020 3:45	45,5	0,7888	0,582	64,35	84825
5	18.03.2020 4:00	27,28	0,5384	0,493	48,44	22566
6	18.03.2020 4:15	42,59	0,9061	0,731	93,98	71002
7	18.03.2020 4:30	38,57	0,2009	0,307	5,54	7136
8	18.03.2020 4:45	40,49	0,8576	0,498	47,37	71045
9	18.03.2020 5:00	37,35	0,6471	0,751	96,14	59016
10	18.03.2020 5:15	55,29	0,5276	0,75	90,47	23535
11	18.03.2020 5:30	31,01	1,1456	0,654	76,53	65685
12	18.03.2020 5:45	27,25	1,0794	0,759	92,35	90225
1	18.03.2020 6:00	38,88	0,6003	0,405	26,12	47071
2	18.03.2020 6:15	43,41	0,4113	0,356	11,88	49044
3	18.03.2020 6:30	21,36	1,1522	0,726	89,86	86074
4	18.03.2020 6:45	45,71	0,7811	0,635	71,11	84828
5	18.03.2020 7:00	27,39	0,5356	0,545	53,18	22569
6	18.03.2020 7:15	42,74	0,9029	0,717	84,76	71005
7	18.03.2020 7:30	38,9	0,1981	0,284	1,16	7139
8	18.03.2020 7:45	40,59	0,8523	0,508	45,3	71048
9	18.03.2020 8:00	37,7	0,6426	0,722	89,12	59019
10	18.03.2020 8:15	55,53	0,5213	0,765	97,16	23538
11	18.03.2020 8:30	31,14	1,1365	0,637	70,41	65688
12	18.03.2020 8:45	27,7	1,0701	0,757	99,33	90228
1	18.03.2020 9:00	38,88	0,5907	0,362	21,78	47074
2	18.03.2020 9:15	43,28	0,4134	0,397	22,17	49047
3	18.03.2020 9:30	21,07	1,1588	0,691	83,15	86077
4	18.03.2020 9:45	45,58	0,7843	0,628	75,24	84831
5	18.03.2020 10:00	27,23	0,5392	0,558	60,37	22572
6	18.03.2020 10:15	42,31	0,9071	0,762	94,84	71008
7	18.03.2020 10:30	38,67	0,2071	0,319	5,65	7142
8	18.03.2020 10:45	40,55	0,86	0,473	35,32	71051
9	18.03.2020 11:00	37,7	0,6482	0,678	85,34	59022
10	18.03.2020 11:15	55,32	0,5232	0,743	92,48	23541
11	18.03.2020 11:30	30,67	1,1415	0,669	77,62	65691
12	18.03.2020 11:45	27,23	1,0785	0,784	98,72	90231
1	18.03.2020 12:00	38,92	0,5968	0,352	13,1	47077
2	18.03.2020 12:15	43,7	0,4043	0,397	21,87	49050
3	18.03.2020 12:30	21,2	1,1548	0,699	88,77	86080
4	18.03.2020 12:45	46,03	0,775	0,65	77,09	84834
5	18.03.2020 13:00	27,7	0,5386	0,614	67,13	22575
6	18.03.2020 13:15	42,45	0,9012	0,681	84,46	71011
7	18.03.2020 13:30	38,99	0,2057	0,336	10,28	7145
8	18.03.2020 13:45	40,68	0,8583	0,407	29,3	71054
9	18.03.2020 14:00	38,1	0,6434	0,748	92,2	59025
10	18.03.2020 14:15	55,68	0,5162	0,75	93,1	23544
11	18.03.2020 14:30	30,92	1,132	0,624	73,38	65694
12	18.03.2020 14:45	27,27	1,07	0,734	88,52	90234
1	18.03.2020 15:00	38,92	0,5942	0,39	19,72	47080
2	18.03.2020 15:15	43,66	0,405	0,32	12,15	49053
3	18.03.2020 15:30	21,07	1,1623	0,717	88,08	86083
4	18.03.2020 15:45	45,98	0,7845	0,692	84,49	84837
5	18.03.2020 16:00	27,25	0,5444	0,625	71,57	22578
6	18.03.2020 16:15	42,37	0,9039	0,666	77,65	71014
7	18.03.2020 16:30	38,93	0,2159	0,354	19,33	7148
8	18.03.2020 16:45	40,61	0,8679	0,439	36,74	71057
9	18.03.2020 17:00	37,75	0,6505	0,728	93,45	59028
10	18.03.2020 17:15	55,59	0,5253	0,709	83,33	23547
11	18.03.2020 17:30	30,88	1,1415	0,63	66,66	65697
12	18.03.2020 17:45	26,85	1,0778	0,671	83,85	90237
1	18.03.2020 18:00	39,02	0,5968	0,359	20,91	47083
2	18.03.2020 18:15	43,93	0,3963	0,332	12,06	49056
3	18.03.2020 18:30	21,24	1,1555	0,665	82,85	86086
4	18.03.2020 18:45	46,49	0,7785	0,689	84,33	84840
5	18.03.2020 19:00	27,69	0,5362	0,597	64,08	22581
