Machine ID	Date	Temperature	Vibration	Power	System load	Work time
9	13.02.2020 11:00:00	35,50	0,6374	0,539	53,15	58209
10	13.02.2020 11:15:00	51,31	0,4029	0,703	88,81	22728
11	13.02.2020 11:30:00	29,28	1,0143	0,696	81,60	64878
12	13.02.2020 11:45:00	31,16	1,0403	0,305	7,27	89418
1	13.02.2020 12:00:00	36,22	0,4601	0,415	23,86	46261
2	13.02.2020 12:15:00	43,92	0,4219	0,317	12,74	48237
3	13.02.2020 12:30:00	20,34	0,9952	0,682	80,84	85267
4	13.02.2020 12:45:00	39,31	0,6789	0,374	20,08	84021
5	13.02.2020 13:00:00	26,07	0,4511	0,330	7,02	21762
6	13.02.2020 13:15:00	39,42	0,7848	0,674	79,54	70198
7	13.02.2020 13:30:00	37,10	0,1095	0,460	41,06	6332
8	13.02.2020 13:45:00	35,10	0,7716	0,608	69,61	70241
9	13.02.2020 14:00:00	35,86	0,6375	0,557	53,71	58212
10	13.02.2020 14:15:00	51,41	0,3955	0,724	93,72	22731
11	13.02.2020 14:30:00	29,55	1,0082	0,657	80,50	64881
12	13.02.2020 14:45:00	31,27	1,0345	0,312	10,17	89421
1	13.02.2020 15:00:00	36,14	0,4534	0,369	23,61	46264
2	13.02.2020 15:15:00	43,48	0,4266	0,334	8,10	48240
3	13.02.2020 15:30:00	20,32	1,0018	0,713	84,32	85270
4	13.02.2020 15:45:00	38,88	0,6794	0,335	14,54	84024
5	13.02.2020 16:00:00	26,01	0,4610	0,351	10,43	21765
6	13.02.2020 16:15:00	39,36	0,7941	0,714	89,59	70201
7	13.02.2020 16:30:00	36,86	0,1109	0,439	37,11	6335
8	13.02.2020 16:45:00	34,63	0,7810	0,560	59,92	70244
9	13.02.2020 17:00:00	35,73	0,6416	0,521	51,18	58215
10	13.02.2020 17:15:00	51,30	0,4047	0,789	98,92	22734
11	13.02.2020 17:30:00	29,26	1,0153	0,645	77,83	64884
12	13.02.2020 17:45:00	31,00	1,0380	0,322	8,25	89424
1	13.02.2020 18:00:00	36,23	0,4566	0,435	29,02	46267
2	13.02.2020 18:15:00	43,74	0,4208	0,368	17,77	48243
3	13.02.2020 18:30:00	20,37	0,9978	0,647	79,26	85273
4	13.02.2020 18:45:00	38,90	0,6782	0,307	8,53	84027
5	13.02.2020 19:00:00	26,30	0,4543	0,271	2,42	21768
6	13.02.2020 19:15:00	39,75	0,7897	0,745	90,57	70204
7	13.02.2020 19:30:00	37,03	0,1091	0,442	32,79	6338
8	13.02.2020 19:45:00	35,13	0,7768	0,583	64,68	70247
9	13.02.2020 20:00:00	36,00	0,6329	0,540	51,89	58218
10	13.02.2020 20:15:00	51,43	0,3970	0,776	100,00	22737
11	13.02.2020 20:30:00	29,29	1,0062	0,647	72,51	64887
12	13.02.2020 20:45:00	31,42	1,0310	0,303	8,08	89427
1	13.02.2020 21:00:00	36,15	0,4489	0,372	20,01	46270
2	13.02.2020 21:15:00	43,43	0,4276	0,392	21,07	48246
3	13.02.2020 21:30:00	19,92	1,0031	0,659	73,55	85276
4	13.02.2020 21:45:00	38,82	0,6816	0,380	17,72	84030
5	13.02.2020 22:00:00	25,83	0,4556	0,282	0,00	21771
6	13.02.2020 22:15:00	39,50	0,7939	0,765	94,64	70207
7	13.02.2020 22:30:00	36,72	0,1175	0,449	33,11	6341
8	13.02.2020 22:45:00	34,67	0,7840	0,622	70,71	70250
9	13.02.2020 23:00:00	35,97	0,6408	0,518	48,89	58221
10	13.02.2020 23:15:00	51,01	0,4042	0,795	100,00	22740
11	13.02.2020 23:30:00	29,16	1,0075	0,632	67,73	64890
12	13.02.2020 23:45:00	30,95	1,0318	0,260	0,28	89430
1	14.02.2020 0:00:00	36,18	0,4557	0,429	27,32	46273
2	14.02.2020 0:15:00	43,69	0,4256	0,347	12,98	48249
3	14.02.2020 0:30:00	20,10	1,0024	0,670	74,25	85279
4	14.02.2020 0:45:00	39,26	0,6724	0,353	19,39	84033
5	14.02.2020 1:00:00	25,99	0,4516	0,298	0,00	21774
6	14.02.2020 1:15:00	39,84	0,7891	0,739	95,49	70210
7	14.02.2020 1:30:00	37,06	0,1096	0,470	37,76	6344
8	14.02.2020 1:45:00	34,80	0,7751	0,695	79,22	70253
9	14.02.2020 2:00:00	36,29	0,6350	0,501	40,48	58224
10	14.02.2020 2:15:00	51,05	0,3952	0,746	94,00	22743
11	14.02.2020 2:30:00	29,48	1,0006	0,582	58,40	64893
12	14.02.2020 2:45:00	31,33	1,0262	0,298	0,00	89433
1	14.02.2020 3:00:00	36,14	0,4517	0,385	26,97	46276
2	14.02.2020 3:15:00	43,46	0,4311	0,307	6,00	48252
3	14.02.2020 3:30:00	19,85	1,0119	0,605	65,46	85282
4	14.02.2020 3:45:00	39,03	0,6759	0,368	17,70	84036
5	14.02.2020 4:00:00	25,62	0,4530	0,327	10,08	21777
6	14.02.2020 4:15:00	39,77	0,7895	0,719	91,53	70213
7	14.02.2020 4:30:00	36,71	0,1117	0,482	43,96	6347
8	14.02.2020 4:45:00	34,69	0,7756	0,688	79,59	70256
9	14.02.2020 5:00:00	35,81	0,6370	0,515	49,78	58227
10	14.02.2020 5:15:00	50,67	0,4000	0,756	95,23	22746
11	14.02.2020 5:30:00	29,15	1,0012	0,609	64,45	64896
12	14.02.2020 5:45:00	30,90	1,0265	0,332	8,36	89436
1	14.02.2020 6:00:00	36,15	0,4542	0,432	30,98	46279
2	14.02.2020 6:15:00	43,89	0,4221	0,297	0,00	48255
3	14.02.2020 6:30:00	20,15	1,0053	0,586	65,14	85285
4	14.02.2020 6:45:00	39,49	0,6706	0,362	16,37	84039
5	14.02.2020 7:00:00	25,97	0,4507	0,356	17,96	21780
6	14.02.2020 7:15:00	39,89	0,7819	0,755	97,20	70216
7	14.02.2020 7:30:00	36,98	0,1111	0,483	41,80	6350
8	14.02.2020 7:45:00	34,85	0,7691	0,635	76,24	70259
9	14.02.2020 8:00:00	35,82	0,6323	0,482	44,37	58230
10	14.02.2020 8:15:00	50,81	0,4000	0,736	92,11	22749
11	14.02.2020 8:30:00	29,21	0,9949	0,559	54,43	64899
12	14.02.2020 8:45:00	31,37	1,0181	0,326	12,15	89439
1	14.02.2020 9:00:00	36,16	0,4526	0,447	30,78	46282
2	14.02.2020 9:15:00	43,75	0,4243	0,282	3,14	48258
3	14.02.2020 9:30:00	19,77	1,0139	0,553	60,42	85288
4	14.02.2020 9:45:00	39,01	0,6712	0,312	6,49	84042
5	14.02.2020 10:00:00	25,80	0,4550	0,375	21,22	21783
6	14.02.2020 10:15:00	39,57	0,7859	0,779	100,00	70219
7	14.02.2020 10:30:00	36,99	0,1151	0,442	35,19	6353
8	14.02.2020 10:45:00	34,62	0,7770	0,686	78,49	70262
9	14.02.2020 11:00:00	35,60	0,6378	0,452	36,47	58233
10	14.02.2020 11:15:00	50,75	0,4083	0,709	82,41	22752
11	14.02.2020 11:30:00	28,88	1,0019	0,521	47,57	64902
12	14.02.2020 11:45:00	31,36	1,0263	0,333	15,19	89442
1	14.02.2020 12:00:00	36,17	0,4561	0,443	29,24	46285
2	14.02.2020 12:15:00	44,20	0,4178	0,261	0,00	48261
3	14.02.2020 12:30:00	19,93	1,0117	0,562	56,96	85291
4	14.02.2020 12:45:00	39,08	0,6714	0,308	6,35	84045
5	14.02.2020 13:00:00	26,17	0,4454	0,392	24,05	21786
6	14.02.2020 13:15:00	39,68	0,7811	0,751	90,72	70222
7	14.02.2020 13:30:00	37,32	0,1058	0,402	26,94	6356
8	14.02.2020 13:45:00	35,04	0,7674	0,608	69,23	70265
9	14.02.2020 14:00:00	35,89	0,6304	0,459	37,24	58236
10	14.02.2020 14:15:00	51,01	0,4009	0,708	89,40	22755
11	14.02.2020 14:30:00	28,94	1,0005	0,467	38,20	64905
12	14.02.2020 14:45:00	31,38	1,0176	0,295	4,95	89445
1	14.02.2020 15:00:00	36,09	0,4540	0,438	33,19	46288
2	14.02.2020 15:15:00	44,05	0,4234	0,288	7,38	48264
3	14.02.2020 15:30:00	19,77	1,0200	0,585	64,39	85294
4	14.02.2020 15:45:00	38,82	0,6736	0,276	1,59	84048
5	14.02.2020 16:00:00	26,02	0,4549	0,383	26,14	21789
6	14.02.2020 16:15:00	39,46	0,7899	0,719	84,98	70225
7	14.02.2020 16:30:00	36,97	0,1132	0,464	36,44	6359
8	14.02.2020 16:45:00	34,77	0,7690	0,596	67,62	70268
9	14.02.2020 17:00:00	35,89	0,6372	0,463	33,40	58239
10	14.02.2020 17:15:00	50,66	0,4020	0,656	80,87	22758
11	14.02.2020 17:30:00	28,56	1,0021	0,459	39,38	64908
12	14.02.2020 17:45:00	31,03	1,0182	0,297	2,17	89448
1	14.02.2020 18:00:00	36,14	0,4576	0,438	36,38	46291
2	14.02.2020 18:15:00	44,39	0,4210	0,330	8,09	48267
3	14.02.2020 18:30:00	20,02	1,0119	0,610	71,08	85297
4	14.02.2020 18:45:00	39,06	0,6726	0,285	0,00	84051
5	14.02.2020 19:00:00	26,22	0,4540	0,393	25,97	21792
6	14.02.2020 19:15:00	39,55	0,7875	0,693	78,94	70228
7	14.02.2020 19:30:00	37,00	0,1041	0,496	44,96	6362
8	14.02.2020 19:45:00	35,10	0,7641	0,618	72,22	70271
9	14.02.2020 20:00:00	36,33	0,6332	0,502	41,22	58242
10	14.02.2020 20:15:00	50,89	0,3959	0,699	89,57	22761
11	14.02.2020 20:30:00	28,78	1,0000	0,477	44,16	64911
12	14.02.2020 20:45:00	31,53	1,0151	0,298	6,72	89451
1	14.02.2020 21:00:00	36,06	0,4552	0,434	27,95	46294
2	14.02.2020 21:15:00	44,01	0,4281	0,332	14,21	48270
3	14.02.2020 21:30:00	19,54	1,0142	0,623	67,13	85300
4	14.02.2020 21:45:00	39,03	0,6759	0,284	6,39	84054
5	14.02.2020 22:00:00	25,89	0,4589	0,425	30,26	21795
6	14.02.2020 22:15:00	39,41	0,7965	0,683	79,98	70231
7	14.02.2020 22:30:00	36,61	0,1082	0,502	41,98	6365
8	14.02.2020 22:45:00	34,91	0,7646	0,631	71,41	70274
9	14.02.2020 23:00:00	36,27	0,6427	0,510	43,65	58245
10	14.02.2020 23:15:00	50,65	0,3971	0,682	82,94	22764
11	14.02.2020 23:30:00	28,47	1,0040	0,484	40,22	64914
12	14.02.2020 23:45:00	31,14	1,0218	0,335	8,00	89454
1	15.02.2020 0:00:00	36,11	0,4628	0,435	34,29	46297
2	15.02.2020 0:15:00	44,45	0,4205	0,343	15,98	48273
3	15.02.2020 0:30:00	19,84	1,0109	0,612	67,87	85303
4	15.02.2020 0:45:00	39,40	0,6703	0,299	0,00	84057
5	15.02.2020 1:00:00	26,20	0,4539	0,419	33,08	21798
6	15.02.2020 1:15:00	39,67	0,7896	0,618	72,65	70234
7	15.02.2020 1:30:00	36,77	0,0995	0,487	43,89	6368
8	15.02.2020 1:45:00	35,40	0,7556	0,657	79,15	70277
9	15.02.2020 2:00:00	36,61	0,6372	0,538	50,57	58248
10	15.02.2020 2:15:00	50,72	0,3892	0,724	92,62	22767
11	15.02.2020 2:30:00	28,64	0,9948	0,457	39,80	64917
12	15.02.2020 2:45:00	31,52	1,0161	0,300	2,60	89457
1	15.02.2020 3:00:00	36,08	0,4557	0,419	28,93	46300
2	15.02.2020 3:15:00	44,00	0,4298	0,344	17,99	48276
3	15.02.2020 3:30:00	19,80	1,0181	0,597	65,92	85306
4	15.02.2020 3:45:00	39,15	0,6773	0,263	0,26	84060
5	15.02.2020 4:00:00	25,74	0,4560	0,428	26,26	21801
6	15.02.2020 4:15:00	39,37	0,7963	0,665	82,85	70237
7	15.02.2020 4:30:00	36,32	0,1073	0,440	36,13	6371
8	15.02.2020 4:45:00	35,09	0,7629	0,635	71,63	70280
9	15.02.2020 5:00:00	36,46	0,6380	0,532	53,69	58251
10	15.02.2020 5:15:00	50,27	0,3958	0,796	100,00	22770
11	15.02.2020 5:30:00	28,51	1,0008	0,462	35,23	64920
12	15.02.2020 5:45:00	31,47	1,0184	0,296	6,90	89460
1	15.02.2020 6:00:00	36,13	0,4591	0,396	28,33	46303
2	15.02.2020 6:15:00	44,35	0,4285	0,345	17,65	48279
3	15.02.2020 6:30:00	20,16	1,0133	0,633	67,84	85309
4	15.02.2020 6:45:00	39,54	0,6693	0,276	0,00	84063
5	15.02.2020 7:00:00	25,97	0,4467	0,390	18,22	21804
6	15.02.2020 7:15:00	39,44	0,7930	0,722	84,57	70240
7	15.02.2020 7:30:00	36,60	0,1070	0,511	45,95	6374
8	15.02.2020 7:45:00	35,44	0,7610	0,606	63,25	70283
9	15.02.2020 8:00:00	36,50	0,6339	0,603	63,60	58254
10	15.02.2020 8:15:00	50,42	0,3902	0,720	93,94	22773
11	15.02.2020 8:30:00	28,82	0,9922	0,468	33,95	64923
12	15.02.2020 8:45:00	31,70	1,0132	0,351	13,54	89463
1	15.02.2020 9:00:00	36,09	0,4507	0,437	30,04	46306
2	15.02.2020 9:15:00	44,10	0,4341	0,361	15,68	48282
3	15.02.2020 9:30:00	19,97	1,0197	0,583	64,92	85312
4	15.02.2020 9:45:00	39,23	0,6780	0,315	5,35	84066
5	15.02.2020 10:00:00	25,55	0,4508	0,342	8,36	21807
6	15.02.2020 10:15:00	39,03	0,7964	0,750	93,04	70243
7	15.02.2020 10:30:00	36,56	0,1160	0,488	44,20	6377
8	15.02.2020 10:45:00	35,44	0,7669	0,564	54,38	70286
9	15.02.2020 11:00:00	36,46	0,6345	0,572	55,76	58257
10	15.02.2020 11:15:00	50,16	0,3930	0,739	94,31	22776
11	15.02.2020 11:30:00	28,50	0,9978	0,492	42,44	64926
12	15.02.2020 11:45:00	31,44	1,0183	0,359	20,97	89466
1	15.02.2020 12:00:00	36,16	0,4591	0,429	33,42	46309
2	15.02.2020 12:15:00	44,17	0,4321	0,405	24,48	48285
3	15.02.2020 12:30:00	20,13	1,0192	0,613	65,88	85315
4	15.02.2020 12:45:00	39,68	0,6690	0,312	3,29	84069
5	15.02.2020 13:00:00	25,67	0,4502	0,363	13,33	21810
6	15.02.2020 13:15:00	39,35	0,7927	0,720	91,87	70246
7	15.02.2020 13:30:00	36,69	0,1077	0,531	52,79	6380
8	15.02.2020 13:45:00	35,71	0,7648	0,542	55,28	70289
9	15.02.2020 14:00:00	36,61	0,6297	0,594	63,63	58260
10	15.02.2020 14:15:00	50,51	0,3843	0,760	100,00	22779
11	15.02.2020 14:30:00	28,61	0,9891	0,470	42,27	64929
12	15.02.2020 14:45:00	31,82	1,0141	0,408	30,86	89469
1	15.02.2020 15:00:00	36,12	0,4509	0,453	39,37	46312
2	15.02.2020 15:15:00	43,76	0,4391	0,403	23,86	48288
3	15.02.2020 15:30:00	20,12	1,0219	0,563	59,33	85318
4	15.02.2020 15:45:00	39,42	0,6733	0,313	5,61	84072
5	15.02.2020 16:00:00	25,22	0,4558	0,352	11,80	21813
6	15.02.2020 16:15:00	39,03	0,8008	0,721	86,01	70249
7	15.02.2020 16:30:00	36,49	0,1089	0,485	44,99	6383
8	15.02.2020 16:45:00	35,36	0,7712	0,535	51,68	70292
9	15.02.2020 17:00:00	36,22	0,6371	0,630	69,93	58263
10	15.02.2020 17:15:00	50,27	0,3886	0,755	100,00	22782
11	15.02.2020 17:30:00	28,31	0,9908	0,532	50,47	64932
12	15.02.2020 17:45:00	31,53	1,0166	0,376	22,34	89472
1	15.02.2020 18:00:00	36,14	0,4610	0,489	42,86	46315
2	15.02.2020 18:15:00	43,92	0,4361	0,389	19,85	48291
3	15.02.2020 18:30:00	20,26	1,0168	0,535	49,24	85321
4	15.02.2020 18:45:00	39,53	0,6727	0,329	7,43	84075
5	15.02.2020 19:00:00	25,37	0,4514	0,344	18,40	21816
6	15.02.2020 19:15:00	39,30	0,7995	0,664	75,83	70252
7	15.02.2020 19:30:00	36,89	0,0998	0,492	42,69	6386
8	15.02.2020 19:45:00	35,78	0,7638	0,569	56,34	70295
9	15.02.2020 20:00:00	36,37	0,6350	0,660	76,58	58266
10	15.02.2020 20:15:00	50,69	0,3811	0,791	100,00	22785
11	15.02.2020 20:30:00	28,79	0,9881	0,540	48,47	64935
12	15.02.2020 20:45:00	31,58	1,0099	0,366	15,92	89475
1	15.02.2020 21:00:00	36,13	0,4563	0,459	33,48	46318
2	15.02.2020 21:15:00	43,74	0,4372	0,429	30,17	48294
3	15.02.2020 21:30:00	19,84	1,0263	0,552	59,25	85324
4	15.02.2020 21:45:00	39,06	0,6821	0,349	16,71	84078
5	15.02.2020 22:00:00	25,00	0,4541	0,372	20,60	21819
6	15.02.2020 22:15:00	39,09	0,8079	0,645	75,11	70255
7	15.02.2020 22:30:00	36,52	0,1053	0,443	33,85	6389
8	15.02.2020 22:45:00	35,49	0,7667	0,561	60,75	70298
9	15.02.2020 23:00:00	36,37	0,6391	0,704	85,64	58269
10	15.02.2020 23:15:00	50,58	0,3895	0,720	90,42	22788
11	15.02.2020 23:30:00	28,66	0,9887	0,531	50,93	64938
12	15.02.2020 23:45:00	31,34	1,0127	0,363	22,28	89478
1	16.02.2020 0:00:00	36,20	0,4566	0,453	35,50	46321
2	16.02.2020 0:15:00	43,95	0,4303	0,381	23,93	48297
3	16.02.2020 0:30:00	20,12	1,0177	0,570	58,91	85327
4	16.02.2020 0:45:00	39,19	0,6823	0,371	16,28	84081
5	16.02.2020 1:00:00	25,08	0,4521	0,379	24,37	21822
6	16.02.2020 1:15:00	39,17	0,7984	0,615	66,03	70258
7	16.02.2020 1:30:00	36,77	0,0972	0,409	31,54	6392
8	16.02.2020 1:45:00	35,84	0,7635	0,567	58,45	70301
9	16.02.2020 2:00:00	36,62	0,6339	0,736	87,30	58272
10	16.02.2020 2:15:00	50,77	0,3864	0,748	91,93	22791
11	16.02.2020 2:30:00	28,93	0,9887	0,547	52,53	64941
12	16.02.2020 2:45:00	31,39	1,0087	0,387	26,84	89481
1	16.02.2020 3:00:00	36,12	0,4540	0,490	41,01	46324
2	16.02.2020 3:15:00	43,58	0,4335	0,438	32,32	48300
3	16.02.2020 3:30:00	20,00	1,0279	0,614	68,11	85330
4	16.02.2020 3:45:00	38,94	0,6891	0,321	9,67	84084
5	16.02.2020 4:00:00	24,94	0,4596	0,398	21,61	21825
6	16.02.2020 4:15:00	38,91	0,8037	0,611	70,42	70261
7	16.02.2020 4:30:00	36,68	0,1010	0,415	27,74	6395
8	16.02.2020 4:45:00	35,46	0,7682	0,597	59,89	70304
9	16.02.2020 5:00:00	36,36	0,6350	0,726	89,51	58275
10	16.02.2020 5:15:00	50,54	0,3878	0,766	97,25	22794
11	16.02.2020 5:30:00	28,79	0,9969	0,571	60,73	64944
12	16.02.2020 5:45:00	30,94	1,0104	0,412	29,16	89484
1	16.02.2020 6:00:00	36,13	0,4608	0,530	50,20	46327
2	16.02.2020 6:15:00	43,68	0,4271	0,451	40,15	48303
3	16.02.2020 6:30:00	20,10	1,0263	0,678	76,65	85333
4	16.02.2020 6:45:00	39,11	0,6808	0,358	16,59	84087
5	16.02.2020 7:00:00	25,42	0,4529	0,436	28,19	21828
6	16.02.2020 7:15:00	38,94	0,8029	0,628	75,07	70264
7	16.02.2020 7:30:00	37,18	0,0962	0,403	24,63	6398
8	16.02.2020 7:45:00	35,68	0,7674	0,595	59,76	70307
9	16.02.2020 8:00:00	36,46	0,6303	0,748	94,36	58278
10	16.02.2020 8:15:00	50,99	0,3874	0,780	100,00	22797
11	16.02.2020 8:30:00	28,98	0,9962	0,593	60,71	64947
12	16.02.2020 8:45:00	31,12	1,0083	0,478	36,83	89487
1	16.02.2020 9:00:00	36,13	0,4598	0,496	40,07	46330
2	16.02.2020 9:15:00	43,20	0,4310	0,518	50,24	48306
3	16.02.2020 9:30:00	19,99	1,0278	0,668	77,02	85336
4	16.02.2020 9:45:00	38,77	0,6827	0,334	10,00	84090
5	16.02.2020 10:00:00	25,35	0,4582	0,369	23,22	21831
6	16.02.2020 10:15:00	38,52	0,8106	0,606	67,37	70267
7	16.02.2020 10:30:00	37,18	0,1007	0,349	15,94	6401
8	16.02.2020 10:45:00	35,29	0,7775	0,608	61,97	70310
9	16.02.2020 11:00:00	36,42	0,6329	0,702	88,72	58281
10	16.02.2020 11:15:00	50,79	0,3934	0,732	91,13	22800
11	16.02.2020 11:30:00	28,78	0,9978	0,600	65,18	64950
12	16.02.2020 11:45:00	31,03	1,0172	0,512	47,07	89490
1	16.02.2020 12:00:00	36,14	0,4608	0,450	36,57	46333
2	16.02.2020 12:15:00	43,49	0,4257	0,553	58,76	48309
3	16.02.2020 12:30:00	20,00	1,0223	0,713	86,76	85339
4	16.02.2020 12:45:00	39,00	0,6806	0,298	0,00	84093
5	16.02.2020 13:00:00	25,71	0,4497	0,351	19,09	21834
6	16.02.2020 13:15:00	38,55	0,8095	0,605	66,91	70270
7	16.02.2020 13:30:00	37,45	0,0914	0,379	20,89	6404
8	16.02.2020 13:45:00	35,40	0,7753	0,562	52,66	70313
9	16.02.2020 14:00:00	36,46	0,6265	0,681	80,37	58284
10	16.02.2020 14:15:00	51,28	0,3927	0,733	95,02	22803
11	16.02.2020 14:30:00	29,21	0,9895	0,595	65,09	64953
12	16.02.2020 14:45:00	31,51	1,0101	0,537	50,86	89493
1	16.02.2020 15:00:00	36,07	0,4557	0,493	45,23	46336
2	16.02.2020 15:15:00	43,08	0,4295	0,608	68,23	48312
3	16.02.2020 15:30:00	19,59	1,0316	0,756	91,88	85342
4	16.02.2020 15:45:00	38,82	0,6853	0,294	0,00	84096
5	16.02.2020 16:00:00	25,36	0,4583	0,321	10,21	21837
6	16.02.2020 16:15:00	38,39	0,8180	0,566	62,07	70273
7	16.02.2020 16:30:00	37,31	0,0970	0,342	13,16	6407
8	16.02.2020 16:45:00	35,05	0,7847	0,517	52,11	70316
9	16.02.2020 17:00:00	36,13	0,6354	0,674	77,42	58287
10	16.02.2020 17:15:00	51,17	0,3935	0,763	100,00	22806
11	16.02.2020 17:30:00	28,88	0,9940	0,617	65,59	64956
12	16.02.2020 17:45:00	31,19	1,0116	0,573	55,31	89496
1	16.02.2020 18:00:00	36,16	0,4638	0,544	50,73	46339
2	16.02.2020 18:15:00	43,29	0,4221	0,563	59,77	48315
3	16.02.2020 18:30:00	19,79	1,0308	0,778	98,77	85345
4	16.02.2020 18:45:00	39,16	0,6766	0,268	0,00	84099
5	16.02.2020 19:00:00	25,77	0,4533	0,324	6,06	21840
6	16.02.2020 19:15:00	38,83	0,8132	0,628	65,96	70276
7	16.02.2020 19:30:00	37,67	0,0905	0,334	14,04	6410
8	16.02.2020 19:45:00	35,52	0,7775	0,552	58,64	70319
9	16.02.2020 20:00:00	36,54	0,6288	0,615	70,95	58290
10	16.02.2020 20:15:00	51,47	0,3921	0,782	100,00	22809
11	16.02.2020 20:30:00	29,36	0,9843	0,576	58,23	64959
12	16.02.2020 20:45:00	31,37	1,0072	0,507	50,86	89499
1	16.02.2020 21:00:00	36,16	0,4543	0,589	60,55	46342
2	16.02.2020 21:15:00	42,80	0,4286	0,616	63,20	48318
3	16.02.2020 21:30:00	19,32	1,0379	0,779	96,94	85348
4	16.02.2020 21:45:00	38,98	0,6797	0,270	2,10	84102
5	16.02.2020 22:00:00	25,55	0,4607	0,337	8,55	21843
6	16.02.2020 22:15:00	38,41	0,8155	0,609	62,13	70279
7	16.02.2020 22:30:00	37,62	0,1000	0,335	8,15	6413
8	16.02.2020 22:45:00	35,09	0,7873	0,585	58,74	70322
9	16.02.2020 23:00:00	36,28	0,6333	0,622	72,05	58293
10	16.02.2020 23:15:00	51,02	0,4010	0,780	100,00	22812
11	16.02.2020 23:30:00	29,31	0,9903	0,589	66,28	64962
12	16.02.2020 23:45:00	31,22	1,0121	0,477	41,90	89502
1	17.02.2020 0:00:00	36,25	0,4558	0,592	63,82	46345
2	17.02.2020 0:15:00	43,04	0,4237	0,578	64,19	48321
3	17.02.2020 0:30:00	19,50	1,0380	0,712	89,73	85351
4	17.02.2020 0:45:00	39,26	0,6767	0,307	4,06	84105
5	17.02.2020 1:00:00	26,05	0,4574	0,315	4,33	21846
6	17.02.2020 1:15:00	38,65	0,8105	0,573	63,85	70282
7	17.02.2020 1:30:00	37,92	0,1000	0,287	6,02	6416
8	17.02.2020 1:45:00	35,50	0,7800	0,587	65,38	70325
9	17.02.2020 2:00:00	36,73	0,6289	0,615	71,74	58296
10	17.02.2020 2:15:00	51,09	0,3920	0,745	91,85	22815
11	17.02.2020 2:30:00	29,54	0,9899	0,555	57,05	64965
12	17.02.2020 2:45:00	31,54	1,0064	0,470	36,44	89505
1	17.02.2020 3:00:00	36,20	0,4513	0,582	58,81	46348
2	17.02.2020 3:15:00	42,71	0,4309	0,620	64,61	48324
3	17.02.2020 3:30:00	19,36	1,0445	0,671	79,86	85354
4	17.02.2020 3:45:00	39,06	0,6787	0,299	4,13	84108
5	17.02.2020 4:00:00	26,03	0,4637	0,312	8,57	21849
6	17.02.2020 4:15:00	38,48	0,8149	0,616	69,92	70285
7	17.02.2020 4:30:00	37,54	0,1075	0,299	5,02	6419
8	17.02.2020 4:45:00	35,44	0,7894	0,622	71,38	70328
9	17.02.2020 5:00:00	36,47	0,6312	0,697	79,93	58299
10	17.02.2020 5:15:00	50,91	0,3955	0,711	83,20	22818
11	17.02.2020 5:30:00	29,49	0,9956	0,632	67,28	64968
12	17.02.2020 5:45:00	31,27	1,0152	0,444	37,59	89508
1	17.02.2020 6:00:00	36,23	0,4567	0,574	59,85	46351
2	17.02.2020 6:15:00	42,90	0,4224	0,573	56,35	48327
3	17.02.2020 6:30:00	19,84	1,0402	0,673	74,78	85357
4	17.02.2020 6:45:00	39,56	0,6716	0,323	9,70	84111
5	17.02.2020 7:00:00	26,52	0,4597	0,364	15,33	21852
6	17.02.2020 7:15:00	38,92	0,8096	0,673	76,73	70288
7	17.02.2020 7:30:00	37,67	0,0982	0,342	13,64	6422
8	17.02.2020 7:45:00	35,68	0,7891	0,568	61,90	70331
9	17.02.2020 8:00:00	36,55	0,6236	0,649	74,86	58302
10	17.02.2020 8:15:00	51,07	0,3892	0,635	74,01	22821
11	17.02.2020 8:30:00	29,70	0,9915	0,666	76,10	64971
12	17.02.2020 8:45:00	31,28	1,0150	0,444	30,37	89511
1	17.02.2020 9:00:00	36,16	0,4504	0,555	57,47	46354
2	17.02.2020 9:15:00	42,74	0,4257	0,576	58,39	48330
3	17.02.2020 9:30:00	19,56	1,0471	0,652	75,04	85360
4	17.02.2020 9:45:00	39,23	0,6811	0,359	14,93	84114
5	17.02.2020 10:00:00	26,53	0,4689	0,328	7,69	21855
6	17.02.2020 10:15:00	38,56	0,8116	0,680	81,05	70291
7	17.02.2020 10:30:00	37,33	0,1005	0,375	16,10	6425
8	17.02.2020 10:45:00	35,30	0,7956	0,544	57,04	70334
9	17.02.2020 11:00:00	36,28	0,6305	0,696	85,30	58305
10	17.02.2020 11:15:00	51,00	0,3920	0,617	73,34	22824
11	17.02.2020 11:30:00	29,65	0,9936	0,649	73,13	64974
12	17.02.2020 11:45:00	31,20	1,0208	0,418	28,52	89514
1	17.02.2020 12:00:00	36,18	0,4558	0,522	52,90	46357
2	17.02.2020 12:15:00	43,05	0,4193	0,568	63,28	48333
3	17.02.2020 12:30:00	19,74	1,0407	0,657	77,61	85363
4	17.02.2020 12:45:00	39,72	0,6765	0,361	21,43	84117
5	17.02.2020 13:00:00	26,99	0,4645	0,304	2,51	21858
6	17.02.2020 13:15:00	38,83	0,8070	0,708	87,78	70294
7	17.02.2020 13:30:00	37,81	0,0993	0,408	25,70	6428
8	17.02.2020 13:45:00	35,33	0,7905	0,591	64,60	70337
9	17.02.2020 14:00:00	36,29	0,6247	0,680	79,97	58308
10	17.02.2020 14:15:00	51,33	0,3860	0,608	71,00	22827
11	17.02.2020 14:30:00	29,82	0,9908	0,661	74,10	64977
